frame,second,id,label,x1,y1,x2,y2,vx1,vy1,vx2,vy2,distance_m,speed_kmh,video
150,5.0,31,car,1017,406,1226,525,4.0,0.0,-1.0,-2.0,6.58,2.25,challenge_video_data
151,5.04,31,car,1016,409,1222,524,-1.0,3.0,-4.0,-1.0,6.67,2.26,challenge_video_data
152,5.07,31,car,1014,410,1216,523,-2.0,1.0,-6.0,-1.0,6.81,2.73,challenge_video_data
153,5.11,31,car,1009,408,1217,524,-5.0,-2.0,1.0,1.0,6.61,3.25,challenge_video_data
154,5.14,31,car,1006,405,1212,522,-3.0,-3.0,-5.0,-2.0,6.67,4.05,challenge_video_data
155,5.17,31,car,1004,404,1202,517,-2.0,-1.0,-10.0,-5.0,6.94,4.99,challenge_video_data
156,5.21,31,car,1004,405,1204,518,0.0,1.0,2.0,1.0,6.88,5.46,challenge_video_data
157,5.24,31,car,1000,405,1199,518,-4.0,0.0,-5.0,0.0,6.91,4.84,challenge_video_data
158,5.27,31,car,1002,406,1199,519,2.0,1.0,0.0,1.0,6.98,4.88,challenge_video_data
159,5.31,31,car,1003,408,1198,518,1.0,2.0,-1.0,-1.0,7.05,4.22,challenge_video_data
160,5.34,31,car,1005,409,1200,516,2.0,1.0,2.0,-2.0,7.05,3.41,challenge_video_data
161,5.37,31,car,1005,407,1197,517,0.0,-2.0,-3.0,1.0,7.16,3.37,challenge_video_data
162,5.41,31,car,998,406,1193,518,-7.0,-1.0,-4.0,1.0,7.05,3.39,challenge_video_data
163,5.44,31,car,999,406,1185,517,1.0,0.0,-8.0,-1.0,7.39,2.72,challenge_video_data
164,5.47,31,car,997,406,1177,515,-2.0,0.0,-8.0,-2.0,7.64,2.41,challenge_video_data
165,5.51,31,car,995,407,1174,514,-2.0,1.0,-3.0,-1.0,7.68,2.29,challenge_video_data
166,5.54,31,car,993,408,1174,515,-2.0,1.0,0.0,1.0,7.6,1.74,challenge_video_data
167,5.57,31,car,991,408,1177,516,-2.0,0.0,3.0,1.0,7.39,2.12,challenge_video_data
168,5.61,31,car,989,408,1175,516,-2.0,0.0,-2.0,0.0,7.39,2.03,challenge_video_data
169,5.64,31,car,987,410,1172,516,-2.0,2.0,-3.0,0.0,7.43,1.72,challenge_video_data
170,5.67,31,car,984,411,1171,516,-3.0,1.0,-1.0,0.0,7.35,1.55,challenge_video_data
171,5.71,31,car,981,411,1165,515,-3.0,0.0,-6.0,-1.0,7.47,1.37,challenge_video_data
172,5.74,31,car,981,410,1162,512,0.0,-1.0,-3.0,-3.0,7.6,0.97,challenge_video_data
173,5.77,31,car,981,408,1162,513,0.0,-2.0,0.0,1.0,7.6,1.2,challenge_video_data
174,5.81,31,car,984,408,1158,513,3.0,0.0,-4.0,0.0,7.9,1.43,challenge_video_data
175,5.84,31,car,985,412,1152,515,1.0,4.0,-6.0,2.0,8.23,1.52,challenge_video_data
176,5.87,31,car,983,412,1151,515,-2.0,0.0,-1.0,0.0,8.18,1.51,challenge_video_data
177,5.91,31,car,981,412,1151,515,-2.0,0.0,0.0,0.0,8.09,1.71,challenge_video_data
178,5.94,31,car,976,411,1150,515,-5.0,-1.0,-1.0,0.0,7.9,1.43,challenge_video_data
179,5.97,31,car,974,412,1146,514,-2.0,1.0,-4.0,-1.0,7.99,1.43,challenge_video_data
180,6.01,31,car,974,414,1143,514,0.0,2.0,-3.0,0.0,8.14,1.45,challenge_video_data
181,6.04,31,car,970,411,1140,509,-4.0,-3.0,-3.0,-5.0,8.09,1.89,challenge_video_data
182,6.07,31,car,968,413,1136,512,-2.0,2.0,-4.0,3.0,8.18,1.93,challenge_video_data
183,6.11,31,car,965,414,1132,511,-3.0,1.0,-4.0,-1.0,8.23,2.1,challenge_video_data
184,6.14,31,car,963,413,1132,511,-2.0,-1.0,0.0,0.0,8.14,2.58,challenge_video_data
185,6.17,31,car,960,413,1131,512,-3.0,0.0,-1.0,1.0,8.04,2.81,challenge_video_data
186,6.21,31,car,960,414,1128,512,0.0,1.0,-3.0,0.0,8.18,2.39,challenge_video_data
187,6.24,31,car,964,414,1127,511,4.0,0.0,-1.0,-1.0,8.44,2.54,challenge_video_data
188,6.27,31,car,963,416,1127,513,-1.0,2.0,0.0,2.0,8.38,2.45,challenge_video_data
189,6.31,31,car,964,416,1123,511,1.0,0.0,-4.0,-2.0,8.65,2.33,challenge_video_data
190,6.34,31,car,966,416,1119,509,2.0,0.0,-4.0,-2.0,8.99,2.34,challenge_video_data
191,6.37,31,car,960,416,1115,510,-6.0,0.0,-4.0,1.0,8.87,2.59,challenge_video_data
192,6.41,31,car,959,416,1117,508,-1.0,0.0,2.0,-2.0,8.7,3.11,challenge_video_data
193,6.44,31,car,956,417,1116,509,-3.0,1.0,-1.0,1.0,8.59,2.68,challenge_video_data
194,6.47,31,car,955,419,1112,510,-1.0,2.0,-4.0,1.0,8.76,2.31,challenge_video_data
195,6.51,31,car,954,420,1110,511,-1.0,1.0,-2.0,1.0,8.81,2.03,challenge_video_data
196,6.54,31,car,951,419,1109,511,-3.0,-1.0,-1.0,0.0,8.7,1.77,challenge_video_data
197,6.57,31,car,950,419,1106,511,-1.0,0.0,-3.0,0.0,8.81,1.36,challenge_video_data
198,6.61,31,car,947,418,1105,511,-3.0,-1.0,-1.0,0.0,8.7,1.3,challenge_video_data
199,6.64,31,car,945,416,1103,507,-2.0,-2.0,-2.0,-4.0,8.7,1.59,challenge_video_data
200,6.67,31,car,944,416,1102,506,-1.0,0.0,-1.0,-1.0,8.7,1.97,challenge_video_data
201,6.71,31,car,943,415,1101,505,-1.0,-1.0,-1.0,-1.0,8.7,2.02,challenge_video_data
202,6.74,31,car,944,415,1100,505,1.0,0.0,-1.0,0.0,8.81,3.72,challenge_video_data
203,6.77,31,car,944,415,1095,505,0.0,0.0,-5.0,0.0,9.11,5.08,challenge_video_data
204,6.81,31,car,943,416,1093,505,-1.0,1.0,-2.0,0.0,9.17,4.73,challenge_video_data
205,6.84,31,car,944,419,1091,507,1.0,3.0,-2.0,2.0,9.35,4.4,challenge_video_data
206,6.87,31,car,944,418,1089,507,0.0,-1.0,-2.0,0.0,9.48,4.28,challenge_video_data
207,6.91,31,car,943,419,1087,508,-1.0,1.0,-2.0,1.0,9.55,2.48,challenge_video_data
208,6.94,31,car,941,418,1086,508,-2.0,-1.0,-1.0,0.0,9.48,1.37,challenge_video_data
209,6.97,31,car,940,418,1084,506,-1.0,0.0,-2.0,-2.0,9.55,1.79,challenge_video_data
210,7.01,31,car,940,419,1082,506,0.0,1.0,-2.0,0.0,9.68,2.07,challenge_video_data
211,7.04,31,car,940,419,1080,508,0.0,0.0,-2.0,2.0,9.82,1.97,challenge_video_data
212,7.07,31,car,941,422,1077,510,1.0,3.0,-3.0,2.0,10.11,2.4,challenge_video_data
213,7.11,31,car,945,421,1077,509,4.0,-1.0,0.0,-1.0,10.42,2.11,challenge_video_data
214,7.14,31,car,938,423,1072,509,-7.0,2.0,-5.0,0.0,10.26,1.8,challenge_video_data
215,7.17,31,car,937,421,1073,508,-1.0,-2.0,1.0,-1.0,10.11,2.33,challenge_video_data
216,7.21,31,car,936,419,1072,506,-1.0,-2.0,-1.0,-2.0,10.11,2.24,challenge_video_data
217,7.24,31,car,935,418,1072,506,-1.0,-1.0,0.0,0.0,10.04,2.5,challenge_video_data
218,7.27,31,car,935,419,1071,505,0.0,1.0,-1.0,-1.0,10.11,2.71,challenge_video_data
219,7.31,31,car,934,422,1068,506,-1.0,3.0,-3.0,1.0,10.26,2.72,challenge_video_data
220,7.34,31,car,930,422,1066,506,-4.0,0.0,-2.0,0.0,10.11,2.59,challenge_video_data
221,7.37,31,car,927,423,1063,505,-3.0,1.0,-3.0,-1.0,10.11,2.36,challenge_video_data
222,7.41,31,car,925,421,1061,505,-2.0,-2.0,-2.0,0.0,10.11,2.34,challenge_video_data
223,7.44,31,car,923,419,1058,503,-2.0,-2.0,-3.0,-2.0,10.19,1.82,challenge_video_data
224,7.47,31,car,923,419,1057,502,0.0,0.0,-1.0,-1.0,10.26,1.54,challenge_video_data
225,7.51,31,car,922,423,1055,503,-1.0,4.0,-2.0,1.0,10.34,1.28,challenge_video_data
226,7.54,31,car,921,423,1052,503,-1.0,0.0,-3.0,0.0,10.5,1.12,challenge_video_data
227,7.57,31,car,920,425,1053,505,-1.0,2.0,1.0,2.0,10.34,0.82,challenge_video_data
228,7.61,31,car,920,425,1051,505,0.0,0.0,-2.0,0.0,10.5,0.84,challenge_video_data
229,7.64,31,car,921,426,1048,506,1.0,1.0,-3.0,1.0,10.83,1.55,challenge_video_data
230,7.67,31,car,922,425,1045,506,1.0,-1.0,-3.0,0.0,11.18,1.94,challenge_video_data
231,7.71,31,car,920,425,1042,504,-2.0,0.0,-3.0,-2.0,11.27,2.43,challenge_video_data
232,7.74,31,car,917,424,1037,501,-3.0,-1.0,-5.0,-3.0,11.46,3.14,challenge_video_data
233,7.77,31,car,915,424,1036,502,-2.0,0.0,-1.0,1.0,11.36,3.06,challenge_video_data
234,7.81,31,car,912,424,1035,501,-3.0,0.0,-1.0,-1.0,11.18,2.76,challenge_video_data
235,7.84,31,car,909,423,1035,501,-3.0,-1.0,0.0,0.0,10.91,2.23,challenge_video_data
236,7.87,31,car,908,422,1034,499,-1.0,-1.0,-1.0,-2.0,10.91,1.95,challenge_video_data
237,7.91,31,car,907,425,1034,503,-1.0,3.0,0.0,4.0,10.83,1.78,challenge_video_data
238,7.94,31,car,906,426,1033,503,-1.0,1.0,-1.0,0.0,10.83,2.12,challenge_video_data
239,7.97,31,car,907,426,1031,504,1.0,0.0,-2.0,1.0,11.09,1.97,challenge_video_data
240,8.01,31,car,906,426,1028,503,-1.0,0.0,-3.0,-1.0,11.27,1.97,challenge_video_data
241,8.04,31,car,906,426,1026,501,0.0,0.0,-2.0,-2.0,11.46,1.91,challenge_video_data
242,8.07,31,car,907,423,1023,499,1.0,-3.0,-3.0,-2.0,11.85,2.16,challenge_video_data
243,8.11,31,car,907,422,1022,499,0.0,-1.0,-1.0,0.0,11.96,2.58,challenge_video_data
244,8.14,31,car,903,423,1020,498,-4.0,1.0,-2.0,-1.0,11.75,2.8,challenge_video_data
245,8.17,31,car,903,423,1018,497,0.0,0.0,-2.0,-1.0,11.96,3.3,challenge_video_data
246,8.21,31,car,903,422,1017,495,0.0,-1.0,-1.0,-2.0,12.06,3.75,challenge_video_data
247,8.24,31,car,902,422,1015,495,-1.0,0.0,-2.0,0.0,12.17,3.56,challenge_video_data
248,8.27,31,car,901,422,1015,496,-1.0,0.0,0.0,1.0,12.06,3.59,challenge_video_data
249,8.31,31,car,900,424,1013,497,-1.0,2.0,-2.0,1.0,12.17,3.74,challenge_video_data
250,8.34,31,car,900,423,1012,496,0.0,-1.0,-1.0,-1.0,12.28,4.21,challenge_video_data
251,8.38,31,car,900,425,1012,494,0.0,2.0,0.0,-2.0,12.28,3.76,challenge_video_data
252,8.41,31,car,899,423,1010,494,-1.0,-2.0,-2.0,0.0,12.39,3.38,challenge_video_data
253,8.44,31,car,898,424,1012,493,-1.0,1.0,2.0,-1.0,12.06,2.79,challenge_video_data
254,8.48,31,car,898,420,1009,492,0.0,-4.0,-3.0,-1.0,12.39,2.61,challenge_video_data
255,8.51,31,car,899,420,1007,491,1.0,0.0,-2.0,-1.0,12.73,2.11,challenge_video_data
256,8.54,31,car,902,419,1007,491,3.0,-1.0,0.0,0.0,13.1,3.02,challenge_video_data
257,8.58,31,car,901,420,1007,491,-1.0,1.0,0.0,0.0,12.97,4.02,challenge_video_data
258,8.61,31,car,900,421,1008,492,-1.0,1.0,1.0,1.0,12.73,4.05,challenge_video_data
259,8.64,31,car,897,421,1010,493,-3.0,0.0,2.0,1.0,12.17,4.16,challenge_video_data
260,8.68,31,car,896,424,1010,494,-1.0,3.0,0.0,1.0,12.06,4.16,challenge_video_data
261,8.71,31,car,896,426,1010,494,0.0,2.0,0.0,0.0,12.06,3.07,challenge_video_data
262,8.74,31,car,896,426,1009,494,0.0,0.0,-1.0,0.0,12.17,2.36,challenge_video_data
263,8.78,31,car,897,426,1008,495,1.0,0.0,-1.0,1.0,12.39,2.61,challenge_video_data
264,8.81,31,car,897,427,1007,495,0.0,1.0,-1.0,0.0,12.5,2.23,challenge_video_data
265,8.84,31,car,897,426,1006,493,0.0,-1.0,-1.0,-2.0,12.61,2.07,challenge_video_data
266,8.88,31,car,896,425,1003,492,-1.0,-1.0,-3.0,-1.0,12.85,2.99,challenge_video_data
267,8.91,31,car,896,425,1001,491,0.0,0.0,-2.0,-1.0,13.1,3.04,challenge_video_data
268,8.94,31,car,896,425,999,490,0.0,0.0,-2.0,-1.0,13.35,2.99,challenge_video_data
269,8.98,31,car,896,425,1000,489,0.0,0.0,1.0,-1.0,13.22,3.38,challenge_video_data
270,9.01,31,car,895,422,1000,489,-1.0,-3.0,0.0,0.0,13.1,3.44,challenge_video_data
271,9.04,31,car,896,422,998,489,1.0,0.0,-2.0,0.0,13.48,3.28,challenge_video_data
272,9.08,31,car,897,423,996,490,1.0,1.0,-2.0,1.0,13.89,2.94,challenge_video_data
273,9.11,31,car,897,424,995,491,0.0,1.0,-1.0,1.0,14.03,2.69,challenge_video_data
274,9.14,31,car,896,425,994,490,-1.0,1.0,-1.0,-1.0,14.03,2.16,challenge_video_data
275,9.18,31,car,895,425,992,490,-1.0,0.0,-2.0,0.0,14.18,2.2,challenge_video_data
276,9.21,31,car,895,426,988,491,0.0,1.0,-4.0,1.0,14.78,2.08,challenge_video_data
277,9.24,31,car,896,428,985,491,1.0,2.0,-3.0,0.0,15.45,2.88,challenge_video_data
278,9.28,31,car,893,429,984,492,-3.0,1.0,-1.0,1.0,15.11,3.33,challenge_video_data
279,9.31,31,car,891,430,987,492,-2.0,1.0,3.0,0.0,14.32,4.06,challenge_video_data
280,9.34,31,car,890,430,986,492,-1.0,0.0,-1.0,0.0,14.32,4.35,challenge_video_data
281,9.38,31,car,890,429,985,491,0.0,-1.0,-1.0,-1.0,14.47,4.07,challenge_video_data
282,9.41,31,car,888,428,983,491,-2.0,-1.0,-2.0,0.0,14.47,3.46,challenge_video_data
283,9.44,31,car,888,427,982,491,0.0,-1.0,-1.0,0.0,14.63,3.41,challenge_video_data
284,9.48,31,car,887,427,982,489,-1.0,0.0,0.0,-2.0,14.47,3.19,challenge_video_data
285,9.51,31,car,887,425,980,488,0.0,-2.0,-2.0,-1.0,14.78,4.47,challenge_video_data
286,9.54,31,car,886,425,979,487,-1.0,0.0,-1.0,-1.0,14.78,4.54,challenge_video_data
287,9.58,31,car,884,424,976,486,-2.0,-1.0,-3.0,-1.0,14.95,4.76,challenge_video_data
288,9.61,31,car,884,424,977,487,0.0,0.0,1.0,1.0,14.78,4.55,challenge_video_data
289,9.64,31,car,884,423,975,487,0.0,-1.0,-2.0,0.0,15.11,3.98,challenge_video_data
290,9.68,31,car,882,423,974,487,-2.0,0.0,-1.0,0.0,14.95,2.34,challenge_video_data
291,9.71,31,car,882,423,973,487,0.0,0.0,-1.0,0.0,15.11,2.73,challenge_video_data
292,9.74,31,car,880,424,971,486,-2.0,1.0,-2.0,-1.0,15.11,3.0,challenge_video_data
293,9.78,31,car,879,425,971,485,-1.0,1.0,0.0,-1.0,14.95,3.88,challenge_video_data
294,9.81,31,car,877,426,970,485,-2.0,1.0,-1.0,0.0,14.78,5.29,challenge_video_data
295,9.84,31,car,875,425,968,484,-2.0,-1.0,-2.0,-1.0,14.78,6.33,challenge_video_data
296,9.88,31,car,875,424,968,483,0.0,-1.0,0.0,-1.0,14.78,5.96,challenge_video_data
297,9.91,31,car,871,422,965,481,-4.0,-2.0,-3.0,-2.0,14.63,6.45,challenge_video_data
298,9.94,31,car,873,423,962,479,2.0,1.0,-3.0,-2.0,15.45,6.71,challenge_video_data
299,9.98,31,car,871,422,962,478,-2.0,-1.0,0.0,-1.0,15.11,5.71,challenge_video_data
300,10.01,31,car,871,423,961,478,0.0,1.0,-1.0,0.0,15.28,4.54,challenge_video_data
301,10.04,31,car,871,422,960,477,0.0,-1.0,-1.0,-1.0,15.45,4.22,challenge_video_data
302,10.08,31,car,873,424,959,479,2.0,2.0,-1.0,2.0,15.99,3.41,challenge_video_data
303,10.11,31,car,872,425,957,480,-1.0,1.0,-2.0,1.0,16.18,2.88,challenge_video_data
304,10.14,31,car,871,426,956,481,-1.0,1.0,-1.0,1.0,16.18,3.62,challenge_video_data
305,10.18,31,car,870,427,952,482,-1.0,1.0,-4.0,1.0,16.77,3.42,challenge_video_data
306,10.21,31,car,869,426,950,483,-1.0,-1.0,-2.0,1.0,16.98,4.16,challenge_video_data
307,10.24,31,car,870,426,950,483,1.0,0.0,0.0,0.0,17.19,4.3,challenge_video_data
308,10.28,31,car,867,426,949,481,-3.0,0.0,-1.0,-2.0,16.77,3.98,challenge_video_data
309,10.31,31,car,866,425,949,480,-1.0,-1.0,0.0,-1.0,16.57,3.98,challenge_video_data
310,10.34,31,car,865,424,948,479,-1.0,-1.0,-1.0,-1.0,16.57,4.52,challenge_video_data
311,10.38,31,car,865,424,948,478,0.0,0.0,0.0,-1.0,16.57,3.67,challenge_video_data
312,10.41,31,car,863,422,946,477,-2.0,-2.0,-2.0,-1.0,16.57,5.92,challenge_video_data
313,10.44,31,car,863,421,948,477,0.0,-1.0,2.0,0.0,16.18,5.89,challenge_video_data
314,10.48,31,car,863,422,948,478,0.0,1.0,0.0,1.0,16.18,5.02,challenge_video_data
315,10.51,31,car,862,423,943,479,-1.0,1.0,-5.0,1.0,16.98,4.51,challenge_video_data
316,10.54,31,car,858,423,937,479,-4.0,0.0,-6.0,0.0,17.41,4.88,challenge_video_data
317,10.58,31,car,857,423,938,477,-1.0,0.0,1.0,-2.0,16.98,2.28,challenge_video_data
318,10.61,31,car,855,425,938,477,-2.0,2.0,0.0,0.0,16.57,1.97,challenge_video_data
319,10.64,31,car,852,424,937,476,-3.0,-1.0,-1.0,-1.0,16.18,2.24,challenge_video_data
320,10.68,31,car,851,422,934,476,-1.0,-2.0,-3.0,0.0,16.57,2.42,challenge_video_data
321,10.71,31,car,851,425,933,476,0.0,3.0,-1.0,0.0,16.77,3.06,challenge_video_data
322,10.74,31,car,849,427,935,477,-2.0,2.0,2.0,1.0,15.99,4.69,challenge_video_data
323,10.78,31,car,848,426,934,477,-1.0,-1.0,-1.0,0.0,15.99,6.04,challenge_video_data
324,10.81,31,car,848,426,931,479,0.0,0.0,-3.0,2.0,16.57,6.86,challenge_video_data
325,10.84,31,car,849,428,930,479,1.0,2.0,-1.0,0.0,16.98,7.05,challenge_video_data
326,10.88,31,car,850,429,928,480,1.0,1.0,-2.0,1.0,17.63,7.0,challenge_video_data
327,10.91,31,car,850,429,927,480,0.0,0.0,-1.0,0.0,17.86,6.18,challenge_video_data
328,10.94,31,car,849,429,927,480,-1.0,0.0,0.0,0.0,17.63,5.05,challenge_video_data
329,10.98,31,car,847,428,927,480,-2.0,-1.0,0.0,0.0,17.19,3.89,challenge_video_data
330,11.01,31,car,848,426,926,480,1.0,-2.0,-1.0,0.0,17.63,3.51,challenge_video_data
331,11.04,31,car,848,427,924,479,0.0,1.0,-2.0,-1.0,18.09,3.15,challenge_video_data
332,11.08,31,car,847,427,922,479,-1.0,0.0,-2.0,0.0,18.33,2.99,challenge_video_data
333,11.11,31,car,844,428,922,479,-3.0,1.0,0.0,0.0,17.63,2.67,challenge_video_data
334,11.14,31,car,841,429,918,479,-3.0,1.0,-4.0,0.0,17.86,3.11,challenge_video_data
335,11.18,31,car,843,428,919,479,2.0,-1.0,1.0,0.0,18.09,4.16,challenge_video_data
336,11.21,31,car,840,428,918,479,-3.0,0.0,-1.0,0.0,17.63,3.88,challenge_video_data
337,11.24,31,car,839,429,916,479,-1.0,1.0,-2.0,0.0,17.86,4.8,challenge_video_data
338,11.28,31,car,838,429,913,479,-1.0,0.0,-3.0,0.0,18.33,6.11,challenge_video_data
339,11.31,31,car,837,429,912,477,-1.0,0.0,-1.0,-2.0,18.33,9.36,challenge_video_data
340,11.34,31,car,836,428,908,479,-1.0,-1.0,-4.0,2.0,19.1,8.84,challenge_video_data
341,11.38,31,car,831,429,908,479,-5.0,1.0,0.0,0.0,17.86,9.77,challenge_video_data
342,11.41,31,car,830,430,907,479,-1.0,1.0,-1.0,0.0,17.86,8.56,challenge_video_data
343,11.44,31,car,827,430,904,481,-3.0,0.0,-3.0,2.0,17.86,8.35,challenge_video_data
344,11.48,31,car,829,428,904,480,2.0,-2.0,0.0,-1.0,18.33,6.88,challenge_video_data
345,11.51,31,car,829,428,901,477,0.0,0.0,-3.0,-3.0,19.1,8.94,challenge_video_data
346,11.54,31,car,828,429,899,477,-1.0,1.0,-2.0,0.0,19.37,8.71,challenge_video_data
347,11.58,31,car,828,431,898,479,0.0,2.0,-1.0,2.0,19.64,9.6,challenge_video_data
348,11.61,31,car,828,432,897,482,0.0,1.0,-1.0,3.0,19.93,11.09,challenge_video_data
349,11.64,31,car,826,430,896,480,-2.0,-2.0,-1.0,-2.0,19.64,11.07,challenge_video_data
350,11.68,31,car,826,430,895,480,0.0,0.0,-1.0,0.0,19.93,10.62,challenge_video_data
351,11.71,31,car,827,429,895,478,1.0,-1.0,0.0,-2.0,20.22,10.45,challenge_video_data
352,11.75,31,car,828,429,895,479,1.0,0.0,0.0,1.0,20.52,9.07,challenge_video_data
353,11.78,31,car,827,429,894,479,-1.0,0.0,-1.0,0.0,20.52,7.58,challenge_video_data
354,11.81,31,car,829,429,892,478,2.0,0.0,-2.0,-1.0,21.83,7.16,challenge_video_data
355,11.85,31,car,826,428,892,478,-3.0,-1.0,0.0,0.0,20.83,7.2,challenge_video_data
356,11.88,31,car,826,428,893,478,0.0,0.0,1.0,0.0,20.52,8.48,challenge_video_data
357,11.91,31,car,824,427,891,478,-2.0,-1.0,-2.0,0.0,20.52,10.62,challenge_video_data
358,11.95,31,car,823,427,891,478,-1.0,0.0,0.0,0.0,20.22,11.57,challenge_video_data
359,11.98,31,car,822,426,889,477,-1.0,-1.0,-2.0,-1.0,20.52,12.21,challenge_video_data
360,12.01,31,car,824,427,892,477,2.0,1.0,3.0,0.0,20.22,12.38,challenge_video_data
361,12.05,31,car,824,427,889,477,0.0,0.0,-3.0,0.0,21.15,13.45,challenge_video_data
362,12.08,31,car,825,427,891,477,1.0,0.0,2.0,0.0,20.83,13.59,challenge_video_data
363,12.11,31,car,823,428,888,477,-2.0,1.0,-3.0,0.0,21.15,14.33,challenge_video_data
364,12.15,31,car,821,429,889,476,-2.0,1.0,1.0,-1.0,20.22,15.39,challenge_video_data
365,12.18,31,car,820,429,889,476,-1.0,0.0,0.0,0.0,19.93,16.12,challenge_video_data
366,12.21,31,car,819,430,886,478,-1.0,1.0,-3.0,2.0,20.52,16.09,challenge_video_data
367,12.25,31,car,818,431,885,479,-1.0,1.0,-1.0,1.0,20.52,17.62,challenge_video_data
368,12.28,31,car,817,432,885,479,-1.0,1.0,0.0,0.0,20.22,16.52,challenge_video_data
369,12.31,31,car,816,430,883,479,-1.0,-2.0,-2.0,0.0,20.52,15.68,challenge_video_data
370,12.35,31,car,815,428,879,477,-1.0,-2.0,-4.0,-2.0,21.48,15.39,challenge_video_data
371,12.38,31,car,814,426,879,474,-1.0,-2.0,0.0,-3.0,21.15,13.35,challenge_video_data
372,12.41,31,car,814,427,879,473,0.0,1.0,0.0,-1.0,21.15,11.28,challenge_video_data
373,12.45,31,car,815,426,878,472,1.0,-1.0,-1.0,-1.0,21.83,11.84,challenge_video_data
374,12.48,31,car,817,427,879,472,2.0,1.0,1.0,0.0,22.18,11.38,challenge_video_data
375,12.51,31,car,818,425,879,471,1.0,-2.0,0.0,-1.0,22.54,11.53,challenge_video_data
376,12.55,31,car,816,425,878,471,-2.0,0.0,-1.0,0.0,22.18,13.32,challenge_video_data
377,12.58,31,car,815,425,877,471,-1.0,0.0,-1.0,0.0,22.18,14.61,challenge_video_data
378,12.61,31,car,813,426,876,472,-2.0,1.0,-1.0,1.0,21.83,16.26,challenge_video_data
379,12.65,31,car,811,426,876,471,-2.0,0.0,0.0,-1.0,21.15,16.48,challenge_video_data
380,12.68,31,car,812,426,876,471,1.0,0.0,0.0,0.0,21.48,16.45,challenge_video_data
381,12.71,31,car,810,426,876,470,-2.0,0.0,0.0,-1.0,20.83,16.98,challenge_video_data
382,12.75,31,car,809,425,876,469,-1.0,-1.0,0.0,-1.0,20.52,17.26,challenge_video_data
383,12.78,31,car,809,425,877,470,0.0,0.0,1.0,1.0,20.22,15.53,challenge_video_data
384,12.81,31,car,808,425,875,470,-1.0,0.0,-2.0,0.0,20.52,14.89,challenge_video_data
385,12.85,31,car,809,426,874,471,1.0,1.0,-1.0,1.0,21.15,14.34,challenge_video_data
386,12.88,31,car,808,427,876,472,-1.0,1.0,2.0,1.0,20.22,13.16,challenge_video_data
387,12.91,31,car,807,428,876,473,-1.0,1.0,0.0,1.0,19.93,12.5,challenge_video_data
388,12.95,31,car,807,428,876,473,0.0,0.0,0.0,0.0,19.93,12.88,challenge_video_data
389,12.98,31,car,807,428,876,472,0.0,0.0,0.0,-1.0,19.93,13.51,challenge_video_data
390,13.01,31,car,807,428,874,471,0.0,0.0,-2.0,-1.0,20.52,13.69,challenge_video_data
391,13.05,31,car,807,428,873,470,0.0,0.0,-1.0,-1.0,20.83,13.06,challenge_video_data
392,13.08,31,car,806,428,874,472,-1.0,0.0,1.0,2.0,20.22,12.07,challenge_video_data
393,13.11,31,car,807,429,875,473,1.0,1.0,1.0,1.0,20.22,10.04,challenge_video_data
394,13.15,31,car,808,429,875,472,1.0,0.0,0.0,-1.0,20.52,9.5,challenge_video_data
395,13.18,31,car,807,429,876,473,-1.0,0.0,1.0,1.0,19.93,8.3,challenge_video_data
396,13.21,31,car,808,429,874,471,1.0,0.0,-2.0,-2.0,20.83,7.85,challenge_video_data
397,13.25,31,car,808,428,872,472,0.0,-1.0,-2.0,1.0,21.48,7.58,challenge_video_data
398,13.28,31,car,807,428,872,474,-1.0,0.0,0.0,2.0,21.15,7.44,challenge_video_data
399,13.31,31,car,807,430,870,477,0.0,2.0,-2.0,3.0,21.83,6.55,challenge_video_data
400,13.35,31,car,807,430,870,477,0.0,0.0,0.0,0.0,21.83,6.83,challenge_video_data
401,13.38,31,car,806,430,870,475,-1.0,0.0,0.0,-2.0,21.48,7.35,challenge_video_data
402,13.41,31,car,808,428,873,471,2.0,-2.0,3.0,-4.0,21.15,7.71,challenge_video_data
403,13.45,31,car,811,428,871,471,3.0,0.0,-2.0,0.0,22.92,9.51,challenge_video_data
404,13.48,31,car,810,428,872,472,-1.0,0.0,1.0,1.0,22.18,11.08,challenge_video_data
405,13.51,31,car,811,430,871,475,1.0,2.0,-1.0,3.0,22.92,13.05,challenge_video_data
406,13.55,31,car,812,431,871,476,1.0,1.0,0.0,1.0,23.31,13.56,challenge_video_data
407,13.58,31,car,814,433,872,478,2.0,2.0,1.0,2.0,23.71,14.76,challenge_video_data
408,13.61,31,car,814,433,874,479,0.0,0.0,2.0,1.0,22.92,15.15,challenge_video_data
409,13.65,31,car,812,432,872,477,-2.0,-1.0,-2.0,-2.0,22.92,17.34,challenge_video_data
410,13.68,31,car,809,430,870,474,-3.0,-2.0,-2.0,-3.0,22.54,16.92,challenge_video_data
411,13.71,31,car,810,427,868,469,1.0,-3.0,-2.0,-5.0,23.71,18.29,challenge_video_data
412,13.75,31,car,809,428,869,470,-1.0,1.0,1.0,1.0,22.92,18.25,challenge_video_data
413,13.78,31,car,809,428,870,471,0.0,0.0,1.0,1.0,22.54,18.16,challenge_video_data
414,13.81,31,car,809,430,870,473,0.0,2.0,0.0,2.0,22.54,16.07,challenge_video_data
415,13.85,31,car,810,432,870,475,1.0,2.0,0.0,2.0,22.92,14.45,challenge_video_data
